type,lat,lon,activity_score,year,nightlights,cluster,firm_id,revenue_estimate,productivity,employee_count,years_in_operation
restaurant,-1.9520922,30.0578131,1,2015,28.444098,,261,20753.592515252698,2594.1990644065872,8,10
kindergarten,-1.9442354,30.092070300000003,1,2015,21.489737,,262,861.5496272434251,172.30992544868502,5,14
attraction,-1.9768665,30.086843499999997,1,2015,12.271873,,263,7907.859036215492,2635.9530120718305,3,16
fuel,-1.9616840999999996,30.111628600000003,1,2015,17.90505,,264,17110.230673794427,1901.136741532714,9,13
place_of_worship,-1.9873061,30.101557899999996,1,2015,6.183147,,265,6324.693273016906,3162.346636508453,2,11
place_of_worship,-1.9874079999999996,30.10168399999999,1,2015,6.183147,,266,112691.72856350384,14086.46607043798,8,3
grit_bin,-1.9532824000000002,30.091803099999996,1,2015,24.163427,,267,5270.384621290624,752.9120887558034,7,8
place_of_worship,-1.9859127999999995,30.0987794,1,2015,5.9814234,,268,14185.215132193369,2364.202522032228,6,3
restaurant,-1.9612048000000002,30.0768159,1,2015,15.591029,,269,25102.948222506213,2789.216469167357,9,2
restaurant,-1.9252176000000003,30.0971228,1,2015,13.386457,,270,93085.46131738223,31028.487105794076,3,14
restaurant,-1.9252463999999998,30.0971379,1,2015,13.386457,,271,5240.320024460768,873.3866707434613,6,15
convenience,-1.9407028000000004,30.103218199999997,1,2015,13.663076,,272,70485.60278676858,10069.371826681225,7,3
restaurant,-1.9311962,30.1103374,1,2015,13.651771,,273,22253.021163802958,3179.0030234004225,7,1
social_centre,-1.9648831999999992,30.062764199999997,1,2015,20.325254,,274,8254.314802333638,1650.8629604667276,5,15
restaurant,-1.9465595999999996,30.067316899999998,1,2015,40.423325,,275,34965.02217219829,6993.004434439657,5,2
restaurant,-1.9603249,30.104518,1,2015,19.10818,,276,26877.90077914469,26877.90077914469,1,18
hotel,-1.955345,30.097641300000003,1,2015,24.753271,,277,12085.759320821968,1726.5370458317097,7,1
restaurant,-1.9302713,30.064416200000004,1,2015,12.497031,,278,23618.889773630464,5904.722443407616,4,9
bar,-1.9344952,30.0787547,1,2015,21.976782,,279,14983.223234804815,2140.4604621149733,7,3
massage,-1.9477099999999998,30.093076200000002,1,2015,24.882708,,280,24674.296302464973,4934.8592604929945,5,2
cafe,-1.9477598,30.092829200000004,1,2015,24.882708,,281,42707.53616044846,8541.50723208969,5,4
car_repair,-1.9476145999999999,30.092683900000004,1,2015,24.882708,,282,107582.88106520103,35860.96035506701,3,16
restaurant,-1.9436787,30.058768499999996,1,2015,39.92476,,283,6388.051052066724,1277.6102104133447,5,1
hotel,-1.9896571,30.1007822,1,2015,4.190279,,284,185912.8649011238,37182.57298022476,5,9
hotel,-1.9591408,30.1124122,1,2015,27.79873,,285,3127.25906085301,781.8147652132525,4,8
hotel,-1.9594043000000003,30.112639299999994,1,2015,27.79873,,286,18924.54252504654,6308.1808416821805,3,6
florist,-1.9375986,30.065708899999994,1,2015,10.948561,,287,39668.678732369764,13222.892910789922,3,18
diplomatic,-1.9395054,30.087258699999992,1,2015,20.363493,,288,29172.794762026926,5834.558952405385,5,16
guest_house,-1.9566273,30.123793199999998,1,2015,13.155675,,289,11817.071239476523,1181.7071239476522,10,8
viewpoint,-1.9464856000000001,30.052933800000005,1,2015,23.471342,,290,17887.863581049318,8943.931790524659,2,4
childcare,-1.9322660000000003,30.0557039,1,2015,12.018704,,291,13453.560421351332,2690.7120842702666,5,3
hostel,-1.9628964,30.108394099999998,1,2015,18.030752,,292,12217.629676151668,4072.5432253838894,3,15
restaurant,-1.9588177,30.105118,1,2015,23.709198,,293,51513.6498426087,12878.412460652175,4,6
hotel,-1.9581220999999998,30.104663300000002,1,2015,19.10818,,294,31477.09715634029,5246.182859390048,6,1
guest_house,-1.9593295,30.141423699999997,1,2015,8.298831,,295,11015.849790492814,3671.9499301642713,3,18
clinic,-1.9411133999999997,30.0616204,1,2015,28.680727,,296,54154.69083883716,13538.67270970929,4,11
cosmetics,-1.979028,30.10421949999999,1,2015,11.582306,,297,29950.446777456138,7487.6116943640345,4,3
government,-1.941317,30.088933000000004,1,2015,20.363493,,298,49655.38480298809,9931.076960597618,5,13
school,-1.9471703999999999,30.134723200000003,1,2015,9.800517,,299,41341.77801739066,5167.722252173832,8,17
school,-1.9843162,30.049441499999993,1,2015,3.4618623,,300,9614.282084897592,1922.8564169795184,5,18
bakery,-1.974026,30.05430949999999,1,2015,10.799793,,301,12579.439316216434,2096.5732193694057,6,14
supermarket,-1.9127495,30.0763628,1,2015,8.321276,,302,46503.99980198951,15501.333267329836,3,7
bar,-1.9132211000000001,30.0868461,1,2015,8.129913,,303,40553.21192603574,10138.302981508936,4,7
government,-1.9342076000000001,30.08038639999999,1,2015,21.976782,,304,21570.855626667482,4314.171125333496,5,14
community_centre,-1.9770018000000003,30.080139900000002,1,2015,10.390729,,305,24768.485628938743,4128.080938156457,6,15
company,-1.9426426999999995,30.089122700000004,1,2015,20.363493,,306,79036.4878065376,11290.926829505372,7,12
restaurant,-1.9651605999999997,30.0590678,1,2015,17.017933,,307,12190.699588191155,2438.139917638231,5,12
hotel,-1.9425837,30.043335300000003,1,2015,22.349237,,308,38066.784431186956,19033.392215593478,2,8
supermarket,-1.9611101999999996,30.0768071,1,2015,15.591029,,309,17994.246512093778,2999.041085348963,6,16
restaurant,-1.9445163999999995,30.102236599999998,1,2015,14.212892,,310,17717.68897742849,4429.4222443571225,4,9
hotel,-1.9443879999999996,30.101891300000002,1,2015,14.212892,,311,66090.27252417651,33045.13626208826,2,2
bar,-1.9580289000000002,30.114728300000003,1,2015,24.774372,,312,50282.69941881204,12570.67485470301,4,14
guest_house,-1.9460786999999997,30.089065600000005,1,2015,20.043005,,313,49687.547928781925,24843.773964390963,2,16
guest_house,-1.9406894000000001,30.061648599999995,1,2015,28.680727,,314,81265.65894943645,27088.55298314548,3,5
company,-1.9721949,30.0851183,1,2015,13.937266,,315,22493.999002813816,5623.499750703454,4,5
bank,-1.9466851,30.057062799999994,1,2015,39.92476,,316,43562.5437277146,6223.220532530657,7,18
bank,-1.9468522999999998,30.056846900000004,1,2015,39.92476,,317,16150.935350390246,3230.187070078049,5,18
supermarket,-1.9466465,30.057327900000004,1,2015,39.92476,,318,30459.900275319993,6091.980055063998,5,5
restaurant,-1.9616539999999996,30.0950916,1,2015,8.667808,,319,19338.572308627237,2762.653186946748,7,11
ngo,-1.9577367,30.094865400000003,1,2015,15.316382,,320,24269.99190042452,2696.6657667138356,9,13
restaurant,-1.9310358,30.083881800000004,1,2015,13.095353,,321,39940.935344528385,5705.847906361198,7,3
school,-1.9663827999999999,30.1033272,1,2015,10.601174,,322,9718.429562592657,1619.7382604321094,6,17
artwork,-1.9393980000000002,30.059046899999995,1,2015,34.786793,,323,178507.7462619031,29751.29104365052,6,18
community_centre,-1.9394605,30.089783200000003,1,2015,20.363493,,324,8054.470988244858,894.9412209160953,9,14
guest_house,-1.9605889000000003,30.135940100000003,1,2015,17.214191,,325,6540.777931920865,3270.3889659604324,2,12
guest_house,-1.9688134,30.1056559,1,2015,9.06964,,326,70130.34587984672,23376.781959948905,3,14
hotel,-1.9471198999999997,30.061155400000004,1,2015,45.0858,,327,48613.79872453984,5401.533191615537,9,18
company,-1.9664457,30.1026299,1,2015,10.601174,,328,41114.65133177133,13704.883777257111,3,2
diplomatic,-1.9468498999999997,30.06725859999999,1,2015,40.423325,,329,41288.756792677654,5161.094599084707,8,7
hotel,-1.9483905,30.0672526,1,2015,35.257446,,330,21758.357751720723,4351.671550344145,5,15
alcohol,-1.8677031999999996,30.0873229,1,2015,1.2444608,,331,8979.91439602498,2244.978599006245,4,10
hardware,-1.9600019,30.120212500000004,1,2015,17.7866,,332,23761.087869783067,2640.120874420341,9,15
clothes,-1.966035,30.059401399999995,1,2015,16.020905,,333,11190.69925341262,5595.34962670631,2,17
ngo,-1.9466095999999997,30.0886148,1,2015,20.043005,,334,58402.83624159356,11680.567248318712,5,11
ngo,-1.9461191,30.087815499999998,1,2015,20.043005,,335,19014.224168374356,1901.4224168374355,10,2
restaurant,-1.9476841,30.0592467,1,2015,28.444098,,336,9647.969939199385,1929.5939878398772,5,18
restaurant,-1.9642409,30.059540500000004,1,2015,17.017933,,337,15972.346439054865,3993.0866097637163,4,4
supermarket,-1.9552064,30.097062,1,2015,24.753271,,338,33287.30773706274,4755.329676723249,7,9
diplomatic,-1.9493031000000003,30.1028907,1,2015,16.461239,,339,12534.942797957028,4178.314265985676,3,17
furniture,-1.9486929,30.058919,1,2015,28.444098,,340,9679.636272731042,1613.2727121218404,6,17
stationery,-1.9483621999999998,30.058369300000003,1,2015,28.444098,,341,28104.562578750472,9368.187526250158,3,17
supermarket,-1.9462186,30.060947199999994,1,2015,45.0858,,342,28140.541431199916,9380.180477066639,3,16
furniture,-1.9492705999999997,30.05855439999999,1,2015,28.444098,,343,13267.289180129052,3316.822295032263,4,8
car,-1.9275406999999998,30.098859899999997,1,2015,13.386457,,344,13752.304573303496,13752.304573303496,1,15
restaurant,-1.9385624000000001,30.101538699999995,1,2015,10.9983425,,345,27779.397765277543,13889.698882638771,2,1
fast_food,-1.9515842000000003,30.1032627,1,2015,16.461239,,346,5176.661650624315,1294.1654126560788,4,19
restaurant,-1.9382271,30.077861900000002,1,2015,18.911425,,347,5391.269827228435,1078.253965445687,5,15
restaurant,-1.9345272999999998,30.0782476,1,2015,21.976782,,348,10738.125074429508,1342.2656343036886,8,9
restaurant,-1.9377516999999997,30.0885049,1,2015,12.969356,,349,17792.86562388039,2541.837946268627,7,5
cafe,-1.9358144000000002,30.084572400000003,1,2015,19.939157,,350,30058.704510785134,4294.100644397876,7,16
guest_house,-1.9629285000000003,30.1206089,1,2015,17.035408,,351,96312.77207232115,48156.38603616058,2,13
supermarket,-1.959698,30.106961400000003,1,2015,23.709198,,352,51930.39915439863,8655.066525733104,6,16
bakery,-1.9596709000000003,30.106887000000004,1,2015,23.709198,,353,18770.869830513493,2346.3587288141866,8,11
restaurant,-1.9595448,30.10663539999999,1,2015,23.709198,,354,21611.563380056552,3601.9272300094253,6,13
supermarket,-1.9498572000000003,30.124719099999997,1,2015,18.271624,,355,8082.614172282622,2020.6535430706556,4,6
pharmacy,-1.9358119999999996,30.0598657,1,2015,17.75344,,356,21622.43828573116,5405.60957143279,4,17
coworking,-1.9584037999999997,30.069494599999995,1,2015,17.976133,,357,16503.724489949735,4125.931122487434,4,5
coworking,-1.9584037999999997,30.069494599999995,1,2015,17.976133,,385,25601.18162108823,4266.863603514706,6,18
ngo,-1.9448860999999997,30.086247499999995,1,2015,15.557976,,358,30415.83257893084,30415.83257893084,1,17
hotel,-1.9498786999999995,30.0706597,1,2015,35.474705,,359,9631.257294511679,1605.2095490852798,6,1
supermarket,-1.9688061,30.102831899999995,1,2015,10.601174,,360,37024.92132585263,4628.115165731579,8,5
supermarket,-1.9429309,30.058565500000004,1,2015,34.786793,,361,102001.1037210609,14571.586245865843,7,5
restaurant,-1.9423054999999998,30.058291099999995,1,2015,34.786793,,362,19756.539936539346,2822.3628480770494,7,7
restaurant,-1.9431283,30.057012299999997,1,2015,39.92476,,363,32915.92038858106,5485.986731430176,6,16
restaurant,-1.9433952,30.0568929,1,2015,39.92476,,364,43920.830777833864,7320.138462972311,6,18
pub,-1.902175,30.078138299999996,1,2015,3.2965083,,365,14746.772556755906,3686.6931391889766,4,6
government,-1.9592943000000003,30.1098924,1,2015,27.79873,,366,27559.22162517055,9186.407208390183,3,2
bank,-1.9592537,30.1099202,1,2015,27.79873,,367,22305.585585746107,3717.5975976243512,6,13
atm,-1.959232,30.109963000000004,1,2015,27.79873,,368,24286.50435102193,8095.501450340643,3,10
internet_cafe,-1.9593227999999996,30.1098453,1,2015,27.79873,,369,10167.892253073565,1016.7892253073566,10,11
restaurant,-1.9587810999999997,30.111492199999997,1,2015,27.79873,,370,22573.00888192116,4514.601776384232,5,2
supermarket,-1.9495589000000002,30.1250161,1,2015,18.271624,,371,36242.882321264035,6040.480386877339,6,8
restaurant,-1.9511757,30.084545099999996,1,2015,18.88896,,372,94008.79378634035,15668.132297723392,6,19
restaurant,-1.951284,30.08444679999999,1,2015,18.88896,,373,57484.51154613036,14371.12788653259,4,17
yes,-1.9516383000000002,30.0840054,1,2015,18.88896,,374,189696.83233777672,31616.138722962787,6,16
company,-1.9513777999999995,30.083671,1,2015,18.88896,,375,10225.628408964305,2045.125681792861,5,10
cafe,-1.9544946,30.104653699999997,1,2015,19.501509,,376,52697.359911609405,17565.786637203135,3,5
nightclub,-1.9501628,30.0912668,1,2015,22.608042,,377,26458.74498088068,13229.37249044034,2,14
restaurant,-1.9468328999999995,30.065083300000005,1,2015,40.423325,,378,196772.38491836362,65590.79497278787,3,19
company,-1.9762973999999995,30.086079,1,2015,12.271873,,379,9815.33968275285,4907.669841376425,2,4
company,-1.9763183,30.0861212,1,2015,12.271873,,380,9511.702464048714,1188.9628080060893,8,16
department_store,-1.9413126000000003,30.059059500000004,1,2015,34.786793,,381,12095.724893357594,1727.960699051085,7,15
hotel,-1.9550912000000003,30.0987523,1,2015,24.753271,,382,2633.592797660169,658.3981994150422,4,9
cafe,-1.9862771999999995,30.10169399999999,1,2015,6.183147,,383,13020.039874549024,4340.013291516341,3,3
restaurant,-1.9434745,30.059530099999996,1,2015,39.92476,,384,10309.976920423736,3436.658973474579,3,9
coworking,-1.9584037999999997,30.069494599999995,1,2015,17.976133,,357,16503.724489949735,4125.931122487434,4,5
coworking,-1.9584037999999997,30.069494599999995,1,2015,17.976133,,385,25601.18162108823,4266.863603514706,6,18
restaurant,-1.948866,30.068960499999992,1,2015,35.474705,,386,31000.418264427833,6200.083652885567,5,4
atm,-1.9527085999999996,30.092964200000004,1,2015,24.163427,,387,143798.86613382056,143798.86613382056,1,19
atm,-1.9527261,30.092993,1,2015,24.163427,,388,56978.189781799316,7122.2737227249145,8,4
atm,-1.9528154,30.0928877,1,2015,24.163427,,389,12370.82732028951,1374.5363689210567,9,9
cafe,-1.9530623999999996,30.0931429,1,2015,24.163427,,390,8969.501045058907,2242.3752612647268,4,1
restaurant,-1.9529477000000002,30.0930185,1,2015,24.163427,,391,36023.22583545076,5146.175119350109,7,1
bureau_de_change,-1.9528584000000002,30.092919600000002,1,2015,24.163427,,392,5882.674550352293,1960.8915167840978,3,19
bank,-1.9523436000000003,30.092801599999998,1,2015,24.163427,,393,137510.9412780604,19644.42018258006,7,3
bank,-1.952342,30.092844599999996,1,2015,24.163427,,394,71642.2398271346,14328.44796542692,5,10
restaurant,-1.9526831,30.09269949999999,1,2015,24.163427,,395,13777.944223216304,2296.324037202717,6,12
restaurant,-1.9528775,30.0928765,1,2015,24.163427,,396,3971.3663010514283,496.42078763142854,8,18
bed,-1.9523291999999997,30.092670799999997,1,2015,24.163427,,397,85295.10739080494,42647.55369540247,2,14
hairdresser,-1.9523866,30.092819099999996,1,2015,24.163427,,398,19642.682473728833,4910.670618432208,4,10
electronics,-1.9527245000000002,30.092627699999994,1,2015,24.163427,,399,75948.92181762069,8438.769090846743,9,10
pharmacy,-1.9526981999999995,30.092791100000003,1,2015,24.163427,,400,4471.916492309463,1117.9791230773658,4,18
health_food,-1.9529800000000002,30.093055,1,2015,24.163427,,401,12095.938052029773,3023.984513007443,4,1
supermarket,-1.9529618999999996,30.0931452,1,2015,24.163427,,402,22142.269321399323,7380.756440466441,3,15
mobile_phone,-1.9524480000000002,30.0935985,1,2015,24.163427,,403,23085.975565557,5771.49389138925,4,8
pastry,-1.9528131,30.092750500000005,1,2015,24.163427,,404,14043.77517466789,3510.9437936669724,4,3
clothes,-1.9529370999999998,30.092908399999995,1,2015,24.163427,,405,41062.47360177037,6843.745600295061,6,18
clothes,-1.9525358999999995,30.092626399999993,1,2015,24.163427,,406,7573.265071025544,1081.8950101465064,7,9
association,-1.9469646999999999,30.091404900000004,1,2015,21.489737,,407,19103.379106904893,6367.793035634964,3,16
government,-1.937744,30.081070200000003,1,2015,21.976782,,408,24842.113866244938,4140.352311040823,6,15
car_repair,-1.9564295,30.07373979999999,1,2015,20.627598,,409,36843.66000331751,4605.457500414689,8,5
car_repair,-1.9427517000000003,30.066927499999995,1,2015,20.29905,,410,44874.04651951631,6410.578074216616,7,13
music,-1.9609964000000002,30.0637457,1,2015,25.259413,,411,7153.506307642487,2384.5021025474957,3,7
library,-1.9581796999999999,30.0628835,1,2015,25.259413,,412,4749.933178589548,1187.483294647387,4,16
hotel,-1.9433082999999995,30.124771099999997,1,2015,15.159647,,413,79037.43041001272,13172.905068335453,6,7
bar,-1.9596371,30.110347199999996,1,2015,27.79873,,414,30709.090952763065,3838.636369095383,8,16
cafe,-1.9450231,30.061254400000003,1,2015,45.0858,,415,10420.32456863287,3473.4415228776234,3,13
company,-1.953334,30.103480299999998,1,2015,19.501509,,416,103896.65431128614,25974.163577821535,4,17
gift,-1.9458164000000002,30.055703599999994,1,2015,39.92476,,417,24727.58334860205,8242.52778286735,3,9
clothes,-1.9461133,30.057817799999995,1,2015,39.92476,,418,71632.00025666323,8954.000032082904,8,12
tailor,-1.9460209000000002,30.057308599999992,1,2015,39.92476,,419,23565.0151299668,23565.0151299668,1,13
ice_cream,-1.9530652999999998,30.0929439,1,2015,24.163427,,420,172948.28962231588,57649.42987410529,3,9
restaurant,-1.9407520000000003,30.0954877,1,2015,15.864792,,421,127432.34081335487,18204.620116193553,7,5
internet_cafe,-1.9444754,30.0893534,1,2015,20.043005,,422,17172.007249615966,3434.4014499231935,5,7
restaurant,-1.9341131999999999,30.061703899999998,1,2015,12.497031,,423,58195.9446043641,6466.216067151567,9,1
guest_house,-1.9414064999999996,30.055599600000004,1,2015,34.786793,,424,41997.94424773755,8399.58884954751,5,4
yes,-1.9401697999999996,30.044501400000005,1,2015,22.349237,,425,86563.3294604394,21640.83236510985,4,4
police,-1.9401546000000003,30.044559,1,2015,22.349237,,426,8392.35573891257,1678.4711477825142,5,16
yes,-1.9401451,30.044608399999994,1,2015,22.349237,,427,43741.45069473487,6248.77867067641,7,5
place_of_worship,-1.9829716,30.089227799999993,1,2015,4.4714975,,428,63476.46503747081,21158.821679156936,3,4
government,-1.9530202,30.087091600000004,1,2015,22.345947,,429,3794.320087034405,632.3866811724008,6,6
pub,-1.9406234999999998,30.049460900000003,1,2015,20.16554,,430,6746.246042660169,963.7494346657385,7,3
clothes,-1.9389723,30.1019869,1,2015,13.663076,,431,2866.2728958907373,716.5682239726843,4,8
sewing,-1.9742736,30.077015600000003,1,2015,11.377877,,432,16824.529092380428,4206.132273095107,4,17
guest_house,-1.9717521999999998,30.085380799999996,1,2015,13.937266,,433,45140.8218003396,11285.2054500849,4,18
attraction,-1.9383000000000001,30.093368500000004,1,2015,8.591049,,434,98948.72365864486,32982.907886214954,3,18
