type,lat,lon,activity_score,cluster,firm_id,revenue_estimate,employee_count,years_in_operation,productivity
restaurant,-1.9651605999999997,30.0590678,1,,307,12190.699588191155,5,12,2438.139917638231
hotel,-1.9425837,30.043335300000003,1,,308,38066.784431186956,2,8,19033.392215593478
supermarket,-1.9611101999999996,30.0768071,1,,309,17994.246512093778,6,16,2999.041085348963
restaurant,-1.9445163999999995,30.102236599999998,1,,310,17717.68897742849,4,9,4429.4222443571225
hotel,-1.9443879999999996,30.101891300000002,1,,311,66090.27252417651,2,2,33045.13626208826
bar,-1.9580289000000002,30.114728300000003,1,,312,50282.69941881204,4,14,12570.67485470301
guest_house,-1.9460786999999997,30.089065600000005,1,,313,49687.547928781925,2,16,24843.773964390963
guest_house,-1.9406894000000001,30.061648599999995,1,,314,81265.65894943645,3,5,27088.55298314548
company,-1.9721949,30.0851183,1,,315,22493.999002813816,4,5,5623.499750703454
bank,-1.9466851,30.057062799999994,1,,316,43562.5437277146,7,18,6223.220532530657
bank,-1.9468522999999998,30.056846900000004,1,,317,16150.935350390246,5,18,3230.187070078049
supermarket,-1.9466465,30.057327900000004,1,,318,30459.900275319993,5,5,6091.980055063998
restaurant,-1.9616539999999996,30.0950916,1,,319,19338.572308627237,7,11,2762.653186946748
ngo,-1.9577367,30.094865400000003,1,,320,24269.99190042452,9,13,2696.6657667138356
restaurant,-1.9310358,30.083881800000004,1,,321,39940.935344528385,7,3,5705.847906361198
school,-1.9663827999999999,30.1033272,1,,322,9718.429562592657,6,17,1619.7382604321094
artwork,-1.9393980000000002,30.059046899999995,1,,323,178507.7462619031,6,18,29751.29104365052
community_centre,-1.9394605,30.089783200000003,1,,324,8054.470988244858,9,14,894.9412209160953
guest_house,-1.9605889000000003,30.135940100000003,1,,325,6540.777931920865,2,12,3270.3889659604324
guest_house,-1.9688134,30.1056559,1,,326,70130.34587984672,3,14,23376.781959948905
hotel,-1.9471198999999997,30.061155400000004,1,,327,48613.79872453984,9,18,5401.533191615537
company,-1.9664457,30.1026299,1,,328,41114.65133177133,3,2,13704.883777257111
diplomatic,-1.9468498999999997,30.06725859999999,1,,329,41288.756792677654,8,7,5161.094599084707
hotel,-1.9483905,30.0672526,1,,330,21758.357751720723,5,15,4351.671550344145
alcohol,-1.8677031999999996,30.0873229,1,,331,8979.91439602498,4,10,2244.978599006245
hardware,-1.9600019,30.120212500000004,1,,332,23761.087869783067,9,15,2640.120874420341
clothes,-1.966035,30.059401399999995,1,,333,11190.69925341262,2,17,5595.34962670631
ngo,-1.9466095999999997,30.0886148,1,,334,58402.83624159356,5,11,11680.567248318712
ngo,-1.9461191,30.087815499999998,1,,335,19014.224168374356,10,2,1901.4224168374355
restaurant,-1.9476841,30.0592467,1,,336,9647.969939199385,5,18,1929.5939878398772
restaurant,-1.9642409,30.059540500000004,1,,337,15972.346439054865,4,4,3993.0866097637163
supermarket,-1.9552064,30.097062,1,,338,33287.30773706274,7,9,4755.329676723249
diplomatic,-1.9493031000000003,30.1028907,1,,339,12534.942797957028,3,17,4178.314265985676
furniture,-1.9486929,30.058919,1,,340,9679.636272731042,6,17,1613.2727121218404
stationery,-1.9483621999999998,30.058369300000003,1,,341,28104.562578750472,3,17,9368.187526250158
supermarket,-1.9462186,30.060947199999994,1,,342,28140.541431199916,3,16,9380.180477066639
furniture,-1.9492705999999997,30.05855439999999,1,,343,13267.289180129052,4,8,3316.822295032263
car,-1.9275406999999998,30.098859899999997,1,,344,13752.304573303496,1,15,13752.304573303496
restaurant,-1.9385624000000001,30.101538699999995,1,,345,27779.397765277543,2,1,13889.698882638771
fast_food,-1.9515842000000003,30.1032627,1,,346,5176.661650624315,4,19,1294.1654126560788
restaurant,-1.9382271,30.077861900000002,1,,347,5391.269827228435,5,15,1078.253965445687
restaurant,-1.9345272999999998,30.0782476,1,,348,10738.125074429508,8,9,1342.2656343036886
restaurant,-1.9377516999999997,30.0885049,1,,349,17792.86562388039,7,5,2541.837946268627
cafe,-1.9358144000000002,30.084572400000003,1,,350,30058.704510785134,7,16,4294.100644397876
guest_house,-1.9629285000000003,30.1206089,1,,351,96312.77207232115,2,13,48156.38603616058
supermarket,-1.959698,30.106961400000003,1,,352,51930.39915439863,6,16,8655.066525733104
bakery,-1.9596709000000003,30.106887000000004,1,,353,18770.869830513493,8,11,2346.3587288141866
restaurant,-1.9595448,30.10663539999999,1,,354,21611.563380056552,6,13,3601.9272300094253
supermarket,-1.9498572000000003,30.124719099999997,1,,355,8082.614172282622,4,6,2020.6535430706556
pharmacy,-1.9358119999999996,30.0598657,1,,356,21622.43828573116,4,17,5405.60957143279
coworking,-1.9584037999999997,30.069494599999995,1,,357,16503.724489949735,4,5,4125.931122487434
ngo,-1.9448860999999997,30.086247499999995,1,,358,30415.83257893084,1,17,30415.83257893084
hotel,-1.9498786999999995,30.0706597,1,,359,9631.257294511679,6,1,1605.2095490852798
supermarket,-1.9688061,30.102831899999995,1,,360,37024.92132585263,8,5,4628.115165731579
supermarket,-1.9429309,30.058565500000004,1,,361,102001.1037210609,7,5,14571.586245865843
restaurant,-1.9423054999999998,30.058291099999995,1,,362,19756.539936539346,7,7,2822.3628480770494
restaurant,-1.9431283,30.057012299999997,1,,363,32915.92038858106,6,16,5485.986731430176
restaurant,-1.9433952,30.0568929,1,,364,43920.830777833864,6,18,7320.138462972311
pub,-1.902175,30.078138299999996,1,,365,14746.772556755906,4,6,3686.6931391889766
government,-1.9592943000000003,30.1098924,1,,366,27559.22162517055,3,2,9186.407208390183
bank,-1.9592537,30.1099202,1,,367,22305.585585746107,6,13,3717.5975976243512
atm,-1.959232,30.109963000000004,1,,368,24286.50435102193,3,10,8095.501450340643
internet_cafe,-1.9593227999999996,30.1098453,1,,369,10167.892253073565,10,11,1016.7892253073566
restaurant,-1.9587810999999997,30.111492199999997,1,,370,22573.00888192116,5,2,4514.601776384232
supermarket,-1.9495589000000002,30.1250161,1,,371,36242.882321264035,6,8,6040.480386877339
restaurant,-1.9511757,30.084545099999996,1,,372,94008.79378634035,6,19,15668.132297723392
restaurant,-1.951284,30.08444679999999,1,,373,57484.51154613036,4,17,14371.12788653259
yes,-1.9516383000000002,30.0840054,1,,374,189696.83233777672,6,16,31616.138722962787
company,-1.9513777999999995,30.083671,1,,375,10225.628408964305,5,10,2045.125681792861
cafe,-1.9544946,30.104653699999997,1,,376,52697.359911609405,3,5,17565.786637203135
nightclub,-1.9501628,30.0912668,1,,377,26458.74498088068,2,14,13229.37249044034
restaurant,-1.9468328999999995,30.065083300000005,1,,378,196772.38491836362,3,19,65590.79497278787
company,-1.9762973999999995,30.086079,1,,379,9815.33968275285,2,4,4907.669841376425
company,-1.9763183,30.0861212,1,,380,9511.702464048714,8,16,1188.9628080060893
department_store,-1.9413126000000003,30.059059500000004,1,,381,12095.724893357594,7,15,1727.960699051085
hotel,-1.9550912000000003,30.0987523,1,,382,2633.592797660169,4,9,658.3981994150422
cafe,-1.9862771999999995,30.10169399999999,1,,383,13020.039874549024,3,3,4340.013291516341
restaurant,-1.9434745,30.059530099999996,1,,384,10309.976920423736,3,9,3436.658973474579
coworking,-1.9584037999999997,30.069494599999995,1,,385,25601.18162108823,6,18,4266.863603514706
restaurant,-1.948866,30.068960499999992,1,,386,31000.418264427833,5,4,6200.083652885567
atm,-1.9527085999999996,30.092964200000004,1,,387,143798.86613382056,1,19,143798.86613382056
atm,-1.9527261,30.092993,1,,388,56978.189781799316,8,4,7122.2737227249145
atm,-1.9528154,30.0928877,1,,389,12370.82732028951,9,9,1374.5363689210567
cafe,-1.9530623999999996,30.0931429,1,,390,8969.501045058907,4,1,2242.3752612647268
restaurant,-1.9529477000000002,30.0930185,1,,391,36023.22583545076,7,1,5146.175119350109
bureau_de_change,-1.9528584000000002,30.092919600000002,1,,392,5882.674550352293,3,19,1960.8915167840978
bank,-1.9523436000000003,30.092801599999998,1,,393,137510.9412780604,7,3,19644.42018258006
bank,-1.952342,30.092844599999996,1,,394,71642.2398271346,5,10,14328.44796542692
restaurant,-1.9526831,30.09269949999999,1,,395,13777.944223216304,6,12,2296.324037202717
restaurant,-1.9528775,30.0928765,1,,396,3971.3663010514283,8,18,496.42078763142854
bed,-1.9523291999999997,30.092670799999997,1,,397,85295.10739080494,2,14,42647.55369540247
hairdresser,-1.9523866,30.092819099999996,1,,398,19642.682473728833,4,10,4910.670618432208
electronics,-1.9527245000000002,30.092627699999994,1,,399,75948.92181762069,9,10,8438.769090846743
pharmacy,-1.9526981999999995,30.092791100000003,1,,400,4471.916492309463,4,18,1117.9791230773658
health_food,-1.9529800000000002,30.093055,1,,401,12095.938052029773,4,1,3023.984513007443
supermarket,-1.9529618999999996,30.0931452,1,,402,22142.269321399323,3,15,7380.756440466441
mobile_phone,-1.9524480000000002,30.0935985,1,,403,23085.975565557,4,8,5771.49389138925
pastry,-1.9528131,30.092750500000005,1,,404,14043.77517466789,4,3,3510.9437936669724
clothes,-1.9529370999999998,30.092908399999995,1,,405,41062.47360177037,6,18,6843.745600295061
clothes,-1.9525358999999995,30.092626399999993,1,,406,7573.265071025544,7,9,1081.8950101465064
association,-1.9469646999999999,30.091404900000004,1,,407,19103.379106904893,3,16,6367.793035634964
government,-1.937744,30.081070200000003,1,,408,24842.113866244938,6,15,4140.352311040823
car_repair,-1.9564295,30.07373979999999,1,,409,36843.66000331751,8,5,4605.457500414689
car_repair,-1.9427517000000003,30.066927499999995,1,,410,44874.04651951631,7,13,6410.578074216616
music,-1.9609964000000002,30.0637457,1,,411,7153.506307642487,3,7,2384.5021025474957
library,-1.9581796999999999,30.0628835,1,,412,4749.933178589548,4,16,1187.483294647387
hotel,-1.9433082999999995,30.124771099999997,1,,413,79037.43041001272,6,7,13172.905068335453
bar,-1.9596371,30.110347199999996,1,,414,30709.090952763065,8,16,3838.636369095383
cafe,-1.9450231,30.061254400000003,1,,415,10420.32456863287,3,13,3473.4415228776234
company,-1.953334,30.103480299999998,1,,416,103896.65431128614,4,17,25974.163577821535
gift,-1.9458164000000002,30.055703599999994,1,,417,24727.58334860205,3,9,8242.52778286735
clothes,-1.9461133,30.057817799999995,1,,418,71632.00025666323,8,12,8954.000032082904
tailor,-1.9460209000000002,30.057308599999992,1,,419,23565.0151299668,1,13,23565.0151299668
ice_cream,-1.9530652999999998,30.0929439,1,,420,172948.28962231588,3,9,57649.42987410529
restaurant,-1.9407520000000003,30.0954877,1,,421,127432.34081335487,7,5,18204.620116193553
internet_cafe,-1.9444754,30.0893534,1,,422,17172.007249615966,5,7,3434.4014499231935
restaurant,-1.9341131999999999,30.061703899999998,1,,423,58195.9446043641,9,1,6466.216067151567
guest_house,-1.9414064999999996,30.055599600000004,1,,424,41997.94424773755,5,4,8399.58884954751
yes,-1.9401697999999996,30.044501400000005,1,,425,86563.3294604394,4,4,21640.83236510985
police,-1.9401546000000003,30.044559,1,,426,8392.35573891257,5,16,1678.4711477825142
yes,-1.9401451,30.044608399999994,1,,427,43741.45069473487,7,5,6248.77867067641
place_of_worship,-1.9829716,30.089227799999993,1,,428,63476.46503747081,3,4,21158.821679156936
government,-1.9530202,30.087091600000004,1,,429,3794.320087034405,6,6,632.3866811724008
pub,-1.9406234999999998,30.049460900000003,1,,430,6746.246042660169,7,3,963.7494346657385
clothes,-1.9389723,30.1019869,1,,431,2866.2728958907373,4,8,716.5682239726843
sewing,-1.9742736,30.077015600000003,1,,432,16824.529092380428,4,17,4206.132273095107
guest_house,-1.9717521999999998,30.085380799999996,1,,433,45140.8218003396,4,18,11285.2054500849
attraction,-1.9383000000000001,30.093368500000004,1,,434,98948.72365864486,3,18,32982.907886214954
casino,-1.9579851999999998,30.062245799999992,1,,435,23720.49640094261,4,12,5930.124100235653
atm,-1.9566009,30.062048,1,,436,112264.7887853879,2,1,56132.39439269395
guest_house,-1.9570121,30.058890800000004,1,,437,5540.824203026078,7,12,791.5463147180111
cafe,-1.9498599,30.091178400000004,1,,438,4010.2848818992993,6,11,668.3808136498832
guest_house,-1.965483,30.0591502,1,,439,20836.307588267526,7,13,2976.6153697525037
beverages,-1.9655193,30.059420199999998,1,,440,32340.171913694405,5,3,6468.034382738881
hotel,-1.9614416000000001,30.134314100000005,1,,441,21317.96134318525,4,8,5329.490335796312
hotel,-1.9386407000000003,30.052833799999995,1,,442,2786.545400676513,5,3,557.3090801353026
electronics,-1.9713002,30.103547800000005,1,,443,20148.395985060662,4,17,5037.098996265166
doityourself,-1.9697920999999998,30.087064700000003,1,,444,5976.142067239237,7,13,853.7345810341767
electronics,-1.9279311999999997,30.0692702,1,,445,43030.84868894711,5,10,8606.169737789422
place_of_worship,-1.9583728,30.1133029,1,,446,31780.184515410794,6,17,5296.697419235133
guest_house,-2.0002846,30.192530799999997,1,,447,8605.185052747158,5,3,1721.0370105494317
florist,-1.9319196,30.086649099999995,1,,448,13175.747165603467,2,13,6587.873582801733
hotel,-1.9681076,30.119146799999992,1,,449,7637.201185841419,4,6,1909.3002964603547
guest_house,-1.9426587,30.044528599999992,1,,450,20688.244155324563,4,14,5172.061038831141
beverages,-1.9407038999999997,30.0465735,1,,451,57247.675644787865,6,10,9541.279274131311
hairdresser,-1.961363,30.1124519,1,,452,8219.576398264104,11,16,747.2342180240095
restaurant,-1.9613350000000003,30.112525500000004,1,,453,36462.75164104617,6,18,6077.125273507695
hotel,-1.9618869000000003,30.112443799999998,1,,454,12961.547668311003,8,13,1620.1934585388753
restaurant,-1.9614236999999999,30.112297799999997,1,,455,9967.919525774334,5,10,1993.583905154867
apartment,-1.9590600000000002,30.1360065,1,,456,19790.744146662753,3,6,6596.914715554251
restaurant,-1.9564433,30.066632499999997,1,,457,7822.485935451675,5,10,1564.497187090335
bus_station,-1.9434706,30.057279100000002,1,,458,12661.873805423078,1,5,12661.873805423078
supermarket,-1.9434698,30.063595799999998,1,,459,6648.337533351121,8,6,831.0421916688902
company,-1.9497472,30.0921347,1,,460,157113.7167912661,6,7,26185.619465211017
restaurant,-1.9267068000000003,30.110721099999996,1,,461,22817.05477971623,4,11,5704.263694929057
restaurant,-1.949534,30.1029927,1,,462,10941.022019119719,7,16,1563.0031455885312
fuel,-1.9662208000000003,30.162663800000004,1,,463,27281.93145900342,1,12,27281.93145900342
restaurant,-1.9814716,30.210762500000005,1,,464,19686.176153478722,7,12,2812.3108790683887
pharmacy,-1.967317,30.162788399999997,1,,465,17659.52188508606,3,5,5886.507295028686
company,-1.9573423999999995,30.147663600000005,1,,466,40707.46215853115,9,16,4523.051350947905
restaurant,-1.9846138000000002,30.193209399999994,1,,467,46981.430648962996,4,6,11745.357662240749
bar,-1.9692905000000003,30.1718848,1,,468,12958.391536803654,2,9,6479.195768401827
motel,-1.9683472,30.1659284,1,,469,12384.262091877044,4,5,3096.065522969261
convenience,-1.9849464000000003,30.1881741,1,,470,16729.824484273722,6,16,2788.304080712287
government,-1.9794335,30.1833882,1,,471,2204.1094643597585,2,18,1102.0547321798792
books,-1.9614816,30.122722899999996,1,,472,4840.672507076673,1,19,4840.672507076673
fuel,-1.9585844,30.119922499999994,1,,473,86411.34615809616,7,12,12344.478022585166
fuel,-1.9730125000000003,30.177415799999988,1,,474,114115.6530435918,7,2,16302.236149084541
convenience,-1.9711875,30.1757791,1,,475,17170.77277988952,6,10,2861.79546331492
hotel,-1.9567771999999997,30.132344300000003,1,,476,39204.89784722222,8,12,4900.612230902778
school,-1.9552924000000003,30.141354,1,,477,30069.004054821777,7,14,4295.572007831683
company,-1.9616421999999996,30.1230338,1,,478,478724.62164600735,5,18,95744.92432920147
restaurant,-1.9597949999999997,30.1202199,1,,479,67479.21553435462,6,19,11246.535922392437
school,-1.9574245999999993,30.120762099999993,1,,480,19381.65750805993,6,6,3230.2762513433213
company,-1.9607191999999998,30.121337600000004,1,,481,8471.471974642023,7,5,1210.2102820917175
hotel,-1.9534437,30.0823989,1,,482,4418.491732041472,6,16,736.4152886735786
clothes,-1.9543709,30.080639,1,,483,26996.5304767179,3,14,8998.8434922393
hotel,-1.9548588999999996,30.0804759,1,,484,10338.69834473147,3,13,3446.232781577157
clothes,-1.9543025999999994,30.080776199999992,1,,485,5312.1200485515465,1,2,5312.1200485515465
cafe,-1.9543643,30.0806847,1,,486,11538.298848923301,5,2,2307.65976978466
cafe,-1.9543711999999998,30.080596600000003,1,,487,7468.518982227042,3,12,2489.506327409014
fuel,-1.9418823999999997,30.043977799999997,1,,488,119031.28480611731,9,1,13225.698311790813
atm,-1.9420166,30.044771799999996,1,,489,53190.748346708424,8,19,6648.843543338553
bank,-1.942051999999999,30.044703,1,,490,21851.55486110813,4,16,5462.888715277032
internet_cafe,-1.9421039,30.044654500000004,1,,491,96755.6627495194,2,7,48377.8313747597
atm,-1.9416789999999995,30.045500400000005,1,,492,23798.273324753263,3,7,7932.757774917754
mobile_phone,-1.9413935000000002,30.044784800000002,1,,493,9308.80307535671,2,16,4654.401537678355
pharmacy,-1.9416145000000002,30.045684799999997,1,,494,101025.07953933558,4,6,25256.269884833895
bank,-1.9414277,30.0460952,1,,495,37756.39120099745,4,18,9439.097800249363
travel_agency,-1.9409928999999995,30.045243500000005,1,,496,7806.826683036103,5,1,1561.3653366072206
travel_agency,-1.9409608,30.0452245,1,,497,18208.819105127597,8,1,2276.1023881409496
travel_agency,-1.9408939,30.045192999999994,1,,498,9176.321971356783,6,14,1529.3869952261305
travel_agency,-1.9408764,30.0451822,1,,499,5525.8937004124355,3,6,1841.964566804145
clothes,-1.9407873999999996,30.0451057,1,,500,55613.29373047371,5,6,11122.658746094743
clothes,-1.9407972,30.045076799999993,1,,501,148659.93194210675,6,4,24776.65532368446
convenience,-1.9408193000000002,30.0450305,1,,502,5439.445617889972,3,12,1813.1485392966572
electronics,-1.9407314,30.045032699999997,1,,503,38675.79521449208,8,18,4834.47440181151
electronics,-1.9407238,30.045064299999993,1,,504,11491.437029662044,8,10,1436.4296287077555
mobile_phone,-1.9406515,30.045022200000002,1,,505,13532.840178362763,5,3,2706.5680356725525
mobile_phone,-1.9406187999999998,30.0449473,1,,506,12180.676428958806,4,3,3045.1691072397016
mobile_phone,-1.9405419000000002,30.044909900000004,1,,507,9283.642228697423,2,8,4641.8211143487115
mobile_phone,-1.9404632000000002,30.044908700000004,1,,508,23121.579269200345,6,1,3853.5965448667243
